@context
jams.components.core.TemporalContext	TimeLoop	2922
@ancestors
@filters
@attributes
ID	precip_5	tmean_5	etref_5	etact_5	Runoff_5	
@types
JAMSLong	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	
@data
@start
2010-04-21 00:00	0.000000	10.385418	3.391184	2.907067	2079338966.971413	
2010-04-22 00:00	0.321385	10.760264	2.504398	2.138445	2078031833.981257	
2010-04-23 00:00	0.041293	11.098226	1.725700	1.468551	2070983140.691502	
2010-04-24 00:00	0.232575	11.332238	1.716422	1.459788	2058498302.092117	
2010-04-25 00:00	0.852444	12.838960	2.912930	2.475307	2040906721.229318	
2010-04-26 00:00	0.006292	12.737261	4.076032	3.461151	2018531512.052184	
2010-04-27 00:00	0.022731	12.173707	3.518881	2.974834	1991738296.336375	
2010-04-28 00:00	0.000000	12.249080	4.023502	3.389307	1960933059.517208	
2010-04-29 00:00	0.000000	12.326616	4.073550	3.418239	1926546455.799783	
2010-04-30 00:00	1.183268	10.056347	2.204672	1.869119	1889041302.425592	
2010-05-01 00:00	4.923761	10.350497	1.527771	1.602031	1848891077.252013	
2010-05-02 00:00	4.024878	8.203833	1.294454	1.365802	1806743385.861016	
2010-05-03 00:00	14.437156	6.738437	1.574959	1.655798	1764567702.736521	
2010-05-04 00:00	2.892132	6.690713	1.723248	1.812748	1722319174.530458	
2010-05-05 00:00	10.029319	4.298932	1.135931	1.196802	1681823910.848191	
2010-05-06 00:00	0.058881	5.113648	2.093136	2.187928	1642721240.768784	
2010-05-07 00:00	0.089997	5.168844	2.115430	2.204832	1605374599.545844	
2010-05-08 00:00	3.353787	6.333457	1.443927	1.519865	1570009816.391138	
2010-05-09 00:00	11.042714	7.159795	0.928686	0.978144	1537904499.893767	
2010-05-10 00:00	8.029973	10.288128	2.582272	2.712991	1509590099.489344	
2010-05-11 00:00	14.576993	8.974901	1.610545	1.693075	1487164953.382914	
2010-05-12 00:00	13.025884	6.729336	1.155884	1.211834	1472409189.054180	
2010-05-13 00:00	5.196572	7.951491	2.021281	2.132306	1463634711.676524	
2010-05-14 00:00	3.756537	6.315717	1.905690	2.010146	1460518873.000366	
2010-05-15 00:00	0.448273	6.472275	2.664289	2.812680	1461839328.164845	
2010-05-16 00:00	0.000000	7.331699	3.399005	3.583880	1466915798.338078	
2010-05-17 00:00	0.000000	9.111339	4.327567	4.559901	1475400315.859290	
2010-05-18 00:00	0.000000	10.246110	4.310014	4.531756	1487118671.110501	
2010-05-19 00:00	0.000000	8.464055	4.080121	4.294410	1501796965.185666	
2010-05-20 00:00	0.000000	10.157928	4.011516	4.209328	1518955483.503976	
2010-05-21 00:00	0.018308	12.673544	3.624092	3.792702	1537901015.254759	
2010-05-22 00:00	0.115362	13.498011	3.970801	4.150905	1557718147.963157	
2010-05-23 00:00	1.350605	13.206377	3.684252	3.847731	1577350356.821537	
2010-05-24 00:00	0.000000	14.577120	4.527368	4.702734	1595669621.028138	
2010-05-25 00:00	0.000888	13.735717	5.049401	5.191476	1611562335.083837	
2010-05-26 00:00	7.827593	14.278232	3.480828	3.609332	1624611373.384281	
2010-05-27 00:00	0.226525	13.103319	3.551344	3.634627	1633491074.530366	
2010-05-28 00:00	3.961293	11.327579	1.808997	1.888477	1637897690.760818	
2010-05-29 00:00	1.000208	13.742294	4.088541	4.166516	1637332507.521120	
2010-05-30 00:00	2.517979	13.512042	2.511725	2.517021	1631642329.813893	
2010-05-31 00:00	0.105393	12.882105	4.577964	4.463429	1620871994.684634	
2010-06-01 00:00	0.000000	12.024375	4.639653	4.478531	1605268772.486768	
2010-06-02 00:00	0.000000	12.758532	4.244399	3.910782	1585235297.073711	
2010-06-03 00:00	0.000000	13.886942	4.194990	3.701024	1561275023.466563	
2010-06-04 00:00	0.000000	16.364078	4.858829	4.149336	1533935881.225589	
2010-06-05 00:00	0.016290	17.929728	4.812664	3.928134	1503773049.792640	
2010-06-06 00:00	2.007601	15.165468	2.756606	2.521598	1471320039.070696	
2010-06-07 00:00	0.008550	16.687913	3.945528	3.074728	1437067183.661710	
2010-06-08 00:00	0.008150	15.345493	3.299497	2.499531	1401450745.590295	
2010-06-09 00:00	0.250210	18.068368	4.413016	3.391910	1364849766.193084	
2010-06-10 00:00	1.146251	20.215927	5.208842	3.873734	1327588374.634537	
2010-06-11 00:00	3.370687	16.986040	3.963267	3.570294	1289947094.737424	
2010-06-12 00:00	0.000000	15.672616	3.958485	2.774814	1252175160.603854	
2010-06-13 00:00	8.915867	14.429591	3.932296	3.756316	1214626112.972768	
2010-06-14 00:00	21.500193	13.531952	2.569568	2.714799	1178881940.096113	
2010-06-15 00:00	80.601486	10.931125	1.361086	1.474384	1355167986.223363	
2010-06-16 00:00	11.437928	12.522152	2.731572	2.966126	1434583240.024245	
2010-06-17 00:00	1.684540	11.433568	2.352295	2.546722	1520455825.967404	
2010-06-18 00:00	0.126080	12.937789	3.266944	3.539146	1620151511.568241	
2010-06-19 00:00	0.386251	11.185753	3.015967	3.260129	1733134130.242056	
2010-06-20 00:00	0.331813	8.316424	2.890494	3.120205	1857737136.497701	
2010-06-21 00:00	0.000000	10.307414	3.767168	4.050457	1992111132.695929	
2010-06-22 00:00	0.000000	12.267278	4.448648	4.761242	2133850338.843758	
2010-06-23 00:00	9.025343	14.054384	4.136850	4.407468	2281213686.289888	
2010-06-24 00:00	0.002633	15.890613	5.012919	5.318098	2428897456.716622	
2010-06-25 00:00	6.414712	16.214933	4.115956	4.332282	2573200002.647587	
2010-06-26 00:00	4.163565	17.107336	4.345195	4.542143	2709679572.619063	
2010-06-27 00:00	0.187711	18.123518	4.787646	4.955077	2833151982.772162	
2010-06-28 00:00	1.700491	17.926321	4.363304	4.468260	2939550293.768291	
2010-06-29 00:00	2.198177	18.079160	4.347857	4.417514	3025584443.338884	
2010-06-30 00:00	9.855312	17.093440	4.285164	4.479742	3089120528.312697	
2010-07-01 00:00	1.112850	17.666881	4.368689	4.377644	3128956294.220548	
2010-07-02 00:00	0.145743	19.659679	4.607873	4.459492	3144981845.280797	
2010-07-03 00:00	0.450966	20.278944	4.938067	4.636761	3137994263.386573	
2010-07-04 00:00	0.005523	20.554253	5.063395	4.587961	3109549605.213126	
2010-07-05 00:00	0.000000	20.102327	5.725710	4.925395	3061771004.416598	
2010-07-06 00:00	0.000000	19.080326	5.570511	4.553700	2997142269.929554	
2010-07-07 00:00	0.000000	19.895275	5.671484	4.407242	2918328626.097325	
2010-07-08 00:00	0.000000	21.109037	5.361885	3.967579	2828016258.464370	
2010-07-09 00:00	0.000000	21.629790	4.847458	3.454714	2728786147.078399	
2010-07-10 00:00	0.366956	21.732989	4.797629	3.314453	2623024644.802228	
2010-07-11 00:00	0.305268	21.556087	4.772987	3.063985	2512868818.511921	
2010-07-12 00:00	0.086663	21.331171	5.121059	3.152128	2400181244.626345	
2010-07-13 00:00	0.000000	21.169517	4.426111	2.583606	2286547532.791083	
2010-07-14 00:00	0.000000	21.768624	5.152148	2.795620	2173289260.719347	
2010-07-15 00:00	0.000000	21.376042	5.344147	2.744306	2061486974.739454	
2010-07-16 00:00	0.001093	21.700713	5.417913	2.588107	1952006708.733515	
2010-07-17 00:00	0.000000	20.111897	4.997104	2.228172	1845528062.504450	
